CAISO,ERCOT,FRCC,ISONE,MISO,NYISO,NorthernGridConnected,NorthernGridUnconnected,PJM,SCRTP,SERTP,SPP,WestConnect,WestConnectNonEnrolled,GDPSum,Event
8.322559780821917,0.0,0.0,2.9128963835616437,0.0,5.261589452054794,0.0,0.0,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,0.0,1.1011874520547946,37.85655775342466,7
8.322559780821917,0.0,0.0,0.0,0.0,5.261589452054794,3.18075002739726,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,0.0,0.0,37.85844298630137,7
8.322559780821917,4.735475205479452,0.0,2.9128963835616437,0.0,0.0,0.0,0.0,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,1.63315498630137,0.0,37.862411041095896,7
8.322559780821917,4.735475205479452,0.0,0.0,7.118826602739726,0.0,3.18075002739726,0.0,11.791090630136987,0.38451257534246575,0.0,2.3351123287671234,0.0,0.0,37.86832715068493,7
8.322559780821917,0.0,3.196764493150685,2.9128963835616437,0.0,0.0,3.18075002739726,0.0,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,0.0,0.0,37.87129536986302,7
8.322559780821917,0.0,3.196764493150685,0.0,0.0,5.261589452054794,0.0,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,0.0,0.0,37.8744574520548,7
8.322559780821917,0.0,0.0,2.9128963835616437,7.118826602739726,5.261589452054794,0.0,0.8352190410958904,11.791090630136987,0.0,0.0,0.0,1.63315498630137,0.0,37.875336876712325,7
8.322559780821917,4.735475205479452,0.0,0.0,7.118826602739726,0.0,3.18075002739726,0.0,11.791090630136987,0.0,0.0,0.0,1.63315498630137,1.1011874520547946,37.883044684931505,7
8.322559780821917,4.735475205479452,3.196764493150685,0.0,7.118826602739726,0.0,0.0,0.0,11.791090630136987,0.38451257534246575,0.0,2.3351123287671234,0.0,0.0,37.884341616438356,7
8.322559780821917,4.735475205479452,3.196764493150685,0.0,7.118826602739726,0.0,0.0,0.0,11.791090630136987,0.0,0.0,0.0,1.63315498630137,1.1011874520547946,37.899059150684934,7
8.322559780821917,4.735475205479452,0.0,2.9128963835616437,0.0,0.0,3.18075002739726,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,0.0,0.0,0.0,37.91011279452055,7
8.322559780821917,4.735475205479452,3.196764493150685,2.9128963835616437,0.0,0.0,0.0,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,0.0,0.0,0.0,37.92612726027397,7
8.322559780821917,4.735475205479452,3.196764493150685,0.0,7.118826602739726,5.261589452054794,3.18075002739726,0.0,0.0,0.0,6.132121726027397,0.0,0.0,0.0,37.94808728767123,7
8.322559780821917,0.0,0.0,2.9128963835616437,0.0,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.38451257534246575,6.132121726027397,0.0,0.0,0.0,37.98552057534246,7
8.322559780821917,0.0,3.196764493150685,2.9128963835616437,0.0,5.261589452054794,0.0,0.0,11.791090630136987,0.38451257534246575,6.132121726027397,0.0,0.0,0.0,38.00153504109589,7
0.0,0.0,0.0,2.9128963835616437,7.118826602739726,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.0,6.132121726027397,0.0,1.63315498630137,0.0,38.03042980821918,7
8.322559780821917,0.0,0.0,0.0,7.118826602739726,0.0,3.18075002739726,0.0,11.791090630136987,0.38451257534246575,6.132121726027397,0.0,0.0,1.1011874520547946,38.031048794520544,7
0.0,0.0,3.196764493150685,2.9128963835616437,7.118826602739726,5.261589452054794,0.0,0.0,11.791090630136987,0.0,6.132121726027397,0.0,1.63315498630137,0.0,38.046444273972604,7
8.322559780821917,0.0,3.196764493150685,0.0,7.118826602739726,0.0,0.0,0.0,11.791090630136987,0.38451257534246575,6.132121726027397,0.0,0.0,1.1011874520547946,38.04706326027397,7
8.322559780821917,4.735475205479452,0.0,2.9128963835616437,7.118826602739726,0.0,0.0,0.8352190410958904,11.791090630136987,0.0,0.0,2.3351123287671234,0.0,0.0,38.05117997260274,7
8.322559780821917,4.735475205479452,3.196764493150685,0.0,0.0,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.0,0.0,0.0,1.63315498630137,0.0,38.12138457534247,7
8.322559780821917,0.0,0.0,0.0,0.0,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,0.0,1.1011874520547946,38.124411397260275,7
8.322559780821917,0.0,0.0,2.9128963835616437,7.118826602739726,5.261589452054794,0.0,0.0,11.791090630136987,0.38451257534246575,0.0,2.3351123287671234,0.0,0.0,38.12658775342465,7
8.322559780821917,4.735475205479452,0.0,0.0,0.0,0.0,3.18075002739726,0.0,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,1.63315498630137,0.0,38.13026468493151,7
8.322559780821917,0.0,3.196764493150685,0.0,0.0,5.261589452054794,0.0,0.0,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,0.0,1.1011874520547946,38.140425863013704,7
8.322559780821917,0.0,0.0,2.9128963835616437,7.118826602739726,5.261589452054794,0.0,0.0,11.791090630136987,0.0,0.0,0.0,1.63315498630137,1.1011874520547946,38.14130528767123,7
8.322559780821917,0.0,0.0,0.0,7.118826602739726,5.261589452054794,3.18075002739726,0.8352190410958904,11.791090630136987,0.0,0.0,0.0,1.63315498630137,0.0,38.14319052054795,7
8.322559780821917,4.735475205479452,3.196764493150685,0.0,0.0,0.0,0.0,0.0,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,1.63315498630137,0.0,38.14627915068493,7
8.322559780821917,0.0,3.196764493150685,2.9128963835616437,7.118826602739726,0.0,3.18075002739726,0.0,11.791090630136987,0.0,0.0,0.0,1.63315498630137,0.0,38.15604290410959,7
8.322559780821917,0.0,3.196764493150685,0.0,7.118826602739726,5.261589452054794,0.0,0.8352190410958904,11.791090630136987,0.0,0.0,0.0,1.63315498630137,0.0,38.15920498630137,7
8.322559780821917,0.0,0.0,0.0,7.118826602739726,0.0,0.0,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,1.63315498630137,0.0,38.16808509589041,7
8.322559780821917,4.735475205479452,0.0,2.9128963835616437,0.0,0.0,3.18075002739726,0.0,11.791090630136987,0.0,6.132121726027397,0.0,0.0,1.1011874520547946,38.176081205479456,7
8.322559780821917,4.735475205479452,0.0,0.0,0.0,5.261589452054794,0.0,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,0.0,0.0,1.1011874520547946,38.179243287671234,7
8.322559780821917,4.735475205479452,3.196764493150685,2.9128963835616437,0.0,0.0,0.0,0.0,11.791090630136987,0.0,6.132121726027397,0.0,0.0,1.1011874520547946,38.19209567123288,7
8.322559780821917,4.735475205479452,3.196764493150685,0.0,0.0,0.0,3.18075002739726,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,0.0,0.0,0.0,38.19398090410959,7
0.0,4.735475205479452,3.196764493150685,2.9128963835616437,7.118826602739726,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.0,0.0,0.0,0.0,0.0,38.197392794520546,7
0.0,4.735475205479452,0.0,2.9128963835616437,7.118826602739726,0.0,3.18075002739726,0.0,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,0.0,0.0,38.20627290410959,7
0.0,4.735475205479452,0.0,0.0,7.118826602739726,5.261589452054794,0.0,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,0.0,0.0,38.209434986301375,7
8.322559780821917,0.0,0.0,2.9128963835616437,7.118826602739726,0.0,0.0,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,0.0,0.0,1.1011874520547946,38.213901616438356,7
0.0,4.735475205479452,3.196764493150685,2.9128963835616437,7.118826602739726,0.0,0.0,0.0,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,0.0,0.0,38.22228736986302,7
8.322559780821917,4.735475205479452,0.0,0.0,0.0,5.261589452054794,0.0,0.0,11.791090630136987,0.38451257534246575,6.132121726027397,0.0,1.63315498630137,0.0,38.26050435616438,7
8.322559780821917,0.0,3.196764493150685,0.0,0.0,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.38451257534246575,6.132121726027397,0.0,0.0,0.0,38.269388684931506,7
8.322559780821917,0.0,0.0,2.9128963835616437,7.118826602739726,0.0,0.0,0.0,11.791090630136987,0.38451257534246575,6.132121726027397,0.0,1.63315498630137,0.0,38.295162684931505,7
0.0,0.0,3.196764493150685,0.0,7.118826602739726,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.0,6.132121726027397,0.0,1.63315498630137,0.0,38.31429791780822,7
8.322559780821917,4.735475205479452,0.0,2.9128963835616437,7.118826602739726,0.0,0.0,0.0,11.791090630136987,0.0,0.0,2.3351123287671234,0.0,1.1011874520547946,38.317148383561644,7
8.322559780821917,4.735475205479452,0.0,0.0,7.118826602739726,0.0,3.18075002739726,0.8352190410958904,11.791090630136987,0.0,0.0,2.3351123287671234,0.0,0.0,38.319033616438354,7
8.322559780821917,4.735475205479452,3.196764493150685,0.0,7.118826602739726,0.0,0.0,0.8352190410958904,11.791090630136987,0.0,0.0,2.3351123287671234,0.0,0.0,38.33504808219178,7
0.0,4.735475205479452,0.0,2.9128963835616437,7.118826602739726,5.261589452054794,0.0,0.0,11.791090630136987,0.38451257534246575,6.132121726027397,0.0,0.0,0.0,38.33651257534246,7
8.322559780821917,0.0,0.0,2.9128963835616437,0.0,5.261589452054794,0.0,0.0,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,1.63315498630137,0.0,38.388525287671236,7
8.322559780821917,0.0,0.0,0.0,7.118826602739726,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.38451257534246575,0.0,2.3351123287671234,0.0,0.0,38.394441397260266,7
8.322559780821917,0.0,0.0,0.0,7.118826602739726,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.0,0.0,0.0,1.63315498630137,1.1011874520547946,38.409158931506845,7
8.322559780821917,0.0,3.196764493150685,0.0,7.118826602739726,5.261589452054794,0.0,0.0,11.791090630136987,0.38451257534246575,0.0,2.3351123287671234,0.0,0.0,38.410455863013695,7
8.322559780821917,0.0,3.196764493150685,0.0,7.118826602739726,5.261589452054794,0.0,0.0,11.791090630136987,0.0,0.0,0.0,1.63315498630137,1.1011874520547946,38.425173397260274,7
8.322559780821917,0.0,0.0,0.0,7.118826602739726,0.0,0.0,0.0,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,1.63315498630137,1.1011874520547946,38.43405350684932,7
8.322559780821917,0.0,0.0,2.9128963835616437,0.0,5.261589452054794,3.18075002739726,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,0.0,0.0,0.0,38.43622704109589,7
8.322559780821917,4.735475205479452,0.0,2.9128963835616437,7.118826602739726,0.0,3.18075002739726,0.0,11.791090630136987,0.38451257534246575,0.0,0.0,0.0,0.0,38.44611120547945,7
8.322559780821917,4.735475205479452,0.0,0.0,7.118826602739726,5.261589452054794,0.0,0.8352190410958904,11.791090630136987,0.38451257534246575,0.0,0.0,0.0,0.0,38.449273287671225,7
8.322559780821917,0.0,3.196764493150685,2.9128963835616437,0.0,5.261589452054794,0.0,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,0.0,0.0,0.0,38.45224150684932,7
8.322559780821917,4.735475205479452,3.196764493150685,0.0,0.0,0.0,3.18075002739726,0.0,11.791090630136987,0.0,6.132121726027397,0.0,0.0,1.1011874520547946,38.45994931506849,7
8.322559780821917,4.735475205479452,3.196764493150685,2.9128963835616437,7.118826602739726,0.0,0.0,0.0,11.791090630136987,0.38451257534246575,0.0,0.0,0.0,0.0,38.462125671232876,7
0.0,4.735475205479452,0.0,0.0,7.118826602739726,5.261589452054794,0.0,0.0,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,0.0,1.1011874520547946,38.47540339726028,7
8.322559780821917,0.0,0.0,0.0,7.118826602739726,0.0,3.18075002739726,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,0.0,0.0,1.1011874520547946,38.48175526027397,7
0.0,4.735475205479452,3.196764493150685,0.0,7.118826602739726,0.0,3.18075002739726,0.0,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,0.0,0.0,38.49014101369863,7
8.322559780821917,0.0,3.196764493150685,0.0,7.118826602739726,0.0,0.0,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,0.0,0.0,1.1011874520547946,38.4977697260274,7
8.322559780821917,4.735475205479452,0.0,2.9128963835616437,0.0,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.0,0.0,2.3351123287671234,0.0,0.0,38.53947380821918,7
8.322559780821917,4.735475205479452,3.196764493150685,2.9128963835616437,0.0,5.261589452054794,0.0,0.0,11.791090630136987,0.0,0.0,2.3351123287671234,0.0,0.0,38.5554882739726,7
8.322559780821917,0.0,0.0,0.0,7.118826602739726,0.0,3.18075002739726,0.0,11.791090630136987,0.38451257534246575,6.132121726027397,0.0,1.63315498630137,0.0,38.56301632876712,7
8.322559780821917,0.0,0.0,2.9128963835616437,7.118826602739726,5.261589452054794,0.0,0.8352190410958904,11.791090630136987,0.0,0.0,2.3351123287671234,0.0,0.0,38.57729421917808,7
8.322559780821917,0.0,3.196764493150685,0.0,7.118826602739726,0.0,0.0,0.0,11.791090630136987,0.38451257534246575,6.132121726027397,0.0,1.63315498630137,0.0,38.57903079452055,7
8.322559780821917,4.735475205479452,0.0,0.0,7.118826602739726,0.0,3.18075002739726,0.0,11.791090630136987,0.0,0.0,2.3351123287671234,0.0,1.1011874520547946,38.58500202739726,7
8.322559780821917,4.735475205479452,3.196764493150685,0.0,7.118826602739726,0.0,0.0,0.0,11.791090630136987,0.0,0.0,2.3351123287671234,0.0,1.1011874520547946,38.60101649315069,7
0.0,4.735475205479452,0.0,0.0,7.118826602739726,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.38451257534246575,6.132121726027397,0.0,0.0,0.0,38.60436621917808,7
0.0,4.735475205479452,3.196764493150685,0.0,7.118826602739726,5.261589452054794,0.0,0.0,11.791090630136987,0.38451257534246575,6.132121726027397,0.0,0.0,0.0,38.620380684931504,7
8.322559780821917,0.0,0.0,0.0,0.0,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,1.63315498630137,0.0,38.65637893150685,7
8.322559780821917,0.0,3.196764493150685,0.0,0.0,5.261589452054794,0.0,0.0,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,1.63315498630137,0.0,38.67239339726028,7
8.322559780821917,0.0,0.0,2.9128963835616437,0.0,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.0,6.132121726027397,0.0,0.0,1.1011874520547946,38.702195452054795,7
8.322559780821917,4.735475205479452,0.0,2.9128963835616437,0.0,0.0,3.18075002739726,0.0,11.791090630136987,0.0,6.132121726027397,0.0,1.63315498630137,0.0,38.70804873972603,7
8.322559780821917,4.735475205479452,0.0,0.0,0.0,5.261589452054794,0.0,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,0.0,1.63315498630137,0.0,38.71121082191781,7
8.322559780821917,4.735475205479452,0.0,0.0,7.118826602739726,5.261589452054794,0.0,0.0,11.791090630136987,0.38451257534246575,0.0,0.0,0.0,1.1011874520547946,38.71524169863013,7
8.322559780821917,0.0,3.196764493150685,2.9128963835616437,0.0,5.261589452054794,0.0,0.0,11.791090630136987,0.0,6.132121726027397,0.0,0.0,1.1011874520547946,38.718209917808224,7
8.322559780821917,0.0,3.196764493150685,0.0,0.0,5.261589452054794,3.18075002739726,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,0.0,0.0,0.0,38.720095150684934,7
8.322559780821917,4.735475205479452,3.196764493150685,2.9128963835616437,0.0,0.0,0.0,0.0,11.791090630136987,0.0,6.132121726027397,0.0,1.63315498630137,0.0,38.72406320547945,7
8.322559780821917,4.735475205479452,3.196764493150685,0.0,7.118826602739726,0.0,3.18075002739726,0.0,11.791090630136987,0.38451257534246575,0.0,0.0,0.0,0.0,38.72997931506849,7
0.0,0.0,0.0,2.9128963835616437,7.118826602739726,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,0.0,0.0,38.732387150684936,7
8.322559780821917,0.0,0.0,2.9128963835616437,7.118826602739726,0.0,0.0,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,0.0,1.63315498630137,0.0,38.74586915068493,7
0.0,0.0,3.196764493150685,2.9128963835616437,7.118826602739726,5.261589452054794,0.0,0.0,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,0.0,0.0,38.74840161643836,7
0.0,4.735475205479452,0.0,2.9128963835616437,7.118826602739726,5.261589452054794,0.0,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,0.0,0.0,0.0,38.78721904109589,7
8.322559780821917,4.735475205479452,3.196764493150685,0.0,0.0,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.0,0.0,2.3351123287671234,0.0,0.0,38.82334191780822,7
8.322559780821917,0.0,0.0,2.9128963835616437,7.118826602739726,5.261589452054794,0.0,0.0,11.791090630136987,0.0,0.0,2.3351123287671234,0.0,1.1011874520547946,38.843262630136984,7
8.322559780821917,0.0,0.0,0.0,7.118826602739726,5.261589452054794,3.18075002739726,0.8352190410958904,11.791090630136987,0.0,0.0,2.3351123287671234,0.0,0.0,38.8451478630137,7
8.322559780821917,4.735475205479452,0.0,2.9128963835616437,7.118826602739726,0.0,0.0,0.0,11.791090630136987,0.0,0.0,2.3351123287671234,1.63315498630137,0.0,38.84911591780822,7
8.322559780821917,0.0,3.196764493150685,2.9128963835616437,7.118826602739726,0.0,3.18075002739726,0.0,11.791090630136987,0.0,0.0,2.3351123287671234,0.0,0.0,38.858000246575344,7
8.322559780821917,0.0,3.196764493150685,0.0,7.118826602739726,5.261589452054794,0.0,0.8352190410958904,11.791090630136987,0.0,0.0,2.3351123287671234,0.0,0.0,38.86116232876712,7
8.322559780821917,4.735475205479452,0.0,2.9128963835616437,7.118826602739726,0.0,3.18075002739726,0.8352190410958904,11.791090630136987,0.0,0.0,0.0,0.0,0.0,38.896817671232874,7
8.322559780821917,4.735475205479452,3.196764493150685,2.9128963835616437,7.118826602739726,0.0,0.0,0.8352190410958904,11.791090630136987,0.0,0.0,0.0,0.0,0.0,38.9128321369863,7
8.322559780821917,4.735475205479452,0.0,0.0,0.0,5.261589452054794,0.0,0.0,11.791090630136987,0.38451257534246575,6.132121726027397,2.3351123287671234,0.0,0.0,38.962461698630136,7
8.322559780821917,0.0,0.0,2.9128963835616437,7.118826602739726,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.38451257534246575,0.0,0.0,0.0,0.0,38.972225452054786,7
8.322559780821917,4.735475205479452,0.0,0.0,0.0,5.261589452054794,0.0,0.0,11.791090630136987,0.0,6.132121726027397,0.0,1.63315498630137,1.1011874520547946,38.977179232876715,7
8.322559780821917,0.0,3.196764493150685,0.0,0.0,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.0,6.132121726027397,0.0,0.0,1.1011874520547946,38.98606356164384,7
8.322559780821917,0.0,3.196764493150685,2.9128963835616437,7.118826602739726,5.261589452054794,0.0,0.0,11.791090630136987,0.38451257534246575,0.0,0.0,0.0,0.0,38.988239917808215,7
8.322559780821917,4.735475205479452,3.196764493150685,0.0,0.0,0.0,3.18075002739726,0.0,11.791090630136987,0.0,6.132121726027397,0.0,1.63315498630137,0.0,38.99191684931507,7
8.322559780821917,0.0,0.0,2.9128963835616437,7.118826602739726,0.0,0.0,0.0,11.791090630136987,0.38451257534246575,6.132121726027397,2.3351123287671234,0.0,0.0,38.99712002739726,7
0.0,4.735475205479452,0.0,0.0,7.118826602739726,5.261589452054794,0.0,0.0,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,1.63315498630137,0.0,39.007370931506856,7
8.322559780821917,0.0,0.0,2.9128963835616437,7.118826602739726,0.0,0.0,0.0,11.791090630136987,0.0,6.132121726027397,0.0,1.63315498630137,1.1011874520547946,39.01183756164384,7
8.322559780821917,0.0,0.0,0.0,7.118826602739726,0.0,3.18075002739726,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,0.0,1.63315498630137,0.0,39.01372279452055,7
0.0,0.0,3.196764493150685,0.0,7.118826602739726,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,0.0,0.0,39.01625526027397,7
8.322559780821917,0.0,3.196764493150685,0.0,7.118826602739726,0.0,0.0,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,0.0,1.63315498630137,0.0,39.029737260273976,7
0.0,4.735475205479452,0.0,2.9128963835616437,7.118826602739726,5.261589452054794,0.0,0.0,11.791090630136987,0.0,6.132121726027397,0.0,0.0,1.1011874520547946,39.05318745205479,7
0.0,4.735475205479452,0.0,0.0,7.118826602739726,5.261589452054794,3.18075002739726,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,0.0,0.0,0.0,39.05507268493151,7
0.0,4.735475205479452,3.196764493150685,2.9128963835616437,7.118826602739726,0.0,3.18075002739726,0.0,11.791090630136987,0.0,6.132121726027397,0.0,0.0,0.0,39.06792506849315,7
0.0,4.735475205479452,3.196764493150685,0.0,7.118826602739726,5.261589452054794,0.0,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,0.0,0.0,0.0,39.07108715068493,7
8.322559780821917,0.0,0.0,0.0,7.118826602739726,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.0,0.0,2.3351123287671234,0.0,1.1011874520547946,39.1111162739726,7
8.322559780821917,4.735475205479452,0.0,0.0,7.118826602739726,0.0,3.18075002739726,0.0,11.791090630136987,0.0,0.0,2.3351123287671234,1.63315498630137,0.0,39.116969561643835,7
8.322559780821917,0.0,3.196764493150685,0.0,7.118826602739726,5.261589452054794,0.0,0.0,11.791090630136987,0.0,0.0,2.3351123287671234,0.0,1.1011874520547946,39.12713073972603,7
8.322559780821917,4.735475205479452,3.196764493150685,0.0,7.118826602739726,0.0,0.0,0.0,11.791090630136987,0.0,0.0,2.3351123287671234,1.63315498630137,0.0,39.132984027397264,7
8.322559780821917,4.735475205479452,0.0,2.9128963835616437,7.118826602739726,0.0,3.18075002739726,0.0,11.791090630136987,0.0,0.0,0.0,0.0,1.1011874520547946,39.16278608219178,7
8.322559780821917,4.735475205479452,0.0,0.0,7.118826602739726,5.261589452054794,0.0,0.8352190410958904,11.791090630136987,0.0,0.0,0.0,0.0,1.1011874520547946,39.16594816438356,7
8.322559780821917,4.735475205479452,3.196764493150685,2.9128963835616437,7.118826602739726,0.0,0.0,0.0,11.791090630136987,0.0,0.0,0.0,0.0,1.1011874520547946,39.17880054794521,7
8.322559780821917,4.735475205479452,3.196764493150685,0.0,7.118826602739726,0.0,3.18075002739726,0.8352190410958904,11.791090630136987,0.0,0.0,0.0,0.0,0.0,39.18068578082192,7
8.322559780821917,0.0,0.0,2.9128963835616437,0.0,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.0,6.132121726027397,0.0,1.63315498630137,0.0,39.23416298630137,7
8.322559780821917,4.735475205479452,0.0,0.0,7.118826602739726,5.261589452054794,0.0,0.0,11.791090630136987,0.38451257534246575,0.0,0.0,1.63315498630137,0.0,39.247209232876706,7
8.322559780821917,0.0,3.196764493150685,2.9128963835616437,0.0,5.261589452054794,0.0,0.0,11.791090630136987,0.0,6.132121726027397,0.0,1.63315498630137,0.0,39.2501774520548,7
8.322559780821917,0.0,3.196764493150685,0.0,7.118826602739726,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.38451257534246575,0.0,0.0,0.0,0.0,39.25609356164383,7
8.322559780821917,0.0,0.0,0.0,7.118826602739726,0.0,3.18075002739726,0.0,11.791090630136987,0.38451257534246575,6.132121726027397,2.3351123287671234,0.0,0.0,39.26497367123287,7
8.322559780821917,0.0,0.0,0.0,7.118826602739726,0.0,3.18075002739726,0.0,11.791090630136987,0.0,6.132121726027397,0.0,1.63315498630137,1.1011874520547946,39.27969120547945,7
8.322559780821917,0.0,3.196764493150685,0.0,7.118826602739726,0.0,0.0,0.0,11.791090630136987,0.38451257534246575,6.132121726027397,2.3351123287671234,0.0,0.0,39.2809881369863,7
8.322559780821917,0.0,3.196764493150685,0.0,7.118826602739726,0.0,0.0,0.0,11.791090630136987,0.0,6.132121726027397,0.0,1.63315498630137,1.1011874520547946,39.29570567123288,7
8.322559780821917,4.735475205479452,0.0,0.0,7.118826602739726,0.0,0.0,0.8352190410958904,11.791090630136987,0.38451257534246575,6.132121726027397,0.0,0.0,0.0,39.31980556164383,7
0.0,4.735475205479452,0.0,0.0,7.118826602739726,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.0,6.132121726027397,0.0,0.0,1.1011874520547946,39.321041095890415,7
0.0,4.735475205479452,3.196764493150685,0.0,7.118826602739726,5.261589452054794,0.0,0.0,11.791090630136987,0.0,6.132121726027397,0.0,0.0,1.1011874520547946,39.33705556164384,7
8.322559780821917,0.0,0.0,2.9128963835616437,7.118826602739726,5.261589452054794,0.0,0.0,11.791090630136987,0.0,0.0,2.3351123287671234,1.63315498630137,0.0,39.37523016438356,7
8.322559780821917,4.735475205479452,3.196764493150685,2.9128963835616437,0.0,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.0,0.0,0.0,0.0,0.0,39.40112597260274,7
8.322559780821917,4.735475205479452,0.0,2.9128963835616437,0.0,0.0,3.18075002739726,0.0,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,0.0,0.0,39.410006082191785,7
8.322559780821917,4.735475205479452,0.0,0.0,0.0,5.261589452054794,0.0,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,0.0,0.0,39.41316816438356,7
8.322559780821917,0.0,0.0,2.9128963835616437,7.118826602739726,5.261589452054794,3.18075002739726,0.8352190410958904,11.791090630136987,0.0,0.0,0.0,0.0,0.0,39.42293191780822,7
8.322559780821917,4.735475205479452,3.196764493150685,2.9128963835616437,0.0,0.0,0.0,0.0,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,0.0,0.0,39.42602054794521,7
8.322559780821917,0.0,3.196764493150685,2.9128963835616437,7.118826602739726,5.261589452054794,0.0,0.8352190410958904,11.791090630136987,0.0,0.0,0.0,0.0,0.0,39.43894638356164,7
8.322559780821917,4.735475205479452,3.196764493150685,0.0,7.118826602739726,0.0,3.18075002739726,0.0,11.791090630136987,0.0,0.0,0.0,0.0,1.1011874520547946,39.44665419178082,7
8.322559780821917,0.0,0.0,2.9128963835616437,7.118826602739726,0.0,0.0,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,2.3351123287671234,0.0,0.0,39.447826493150686,7
8.322559780821917,0.0,3.196764493150685,0.0,0.0,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.0,6.132121726027397,0.0,1.63315498630137,0.0,39.518031095890414,7
8.322559780821917,4.735475205479452,0.0,2.9128963835616437,0.0,5.261589452054794,0.0,0.0,11.791090630136987,0.38451257534246575,6.132121726027397,0.0,0.0,0.0,39.54024575342466,7
0.0,4.735475205479452,0.0,2.9128963835616437,7.118826602739726,5.261589452054794,0.0,0.0,11.791090630136987,0.0,6.132121726027397,0.0,1.63315498630137,0.0,39.58515498630137,7
8.322559780821917,4.735475205479452,0.0,0.0,7.118826602739726,0.0,0.0,0.0,11.791090630136987,0.38451257534246575,6.132121726027397,0.0,0.0,1.1011874520547946,39.58577397260274,7
0.0,0.0,3.196764493150685,2.9128963835616437,7.118826602739726,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.0,6.132121726027397,0.0,0.0,0.0,39.59403931506849,7
8.322559780821917,0.0,0.0,0.0,7.118826602739726,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.0,0.0,2.3351123287671234,1.63315498630137,0.0,39.643083808219174,7
