STABBR,EMP,AP,EST,POP20,REGION_ID,REGIONS,2022REALGDP,STPOP,ZCTAGDP
TN,15688,1244634,721,21726,21,SERTP,412101.3,6910840,1295.5462496310145
TN,12046,501136,770,27414,21,SERTP,412101.3,6910840,1634.7282006528872
TN,1983,64548,224,18207,21,SERTP,412101.3,6910840,1085.7042514513432
TN,1241,53170,113,4464,21,SERTP,412101.3,6910840,266.1934299159002
TN,7029,296418,585,44385,21,SERTP,412101.3,6910840,2646.728357261925
TN,1453,46382,155,11561,21,SERTP,412101.3,6910840,689.3956638122139
TN,1554,73744,69,5178,21,SERTP,412101.3,6910840,308.7700672277176
TN,2169,74023,195,9110,21,SERTP,412101.3,6910840,543.2397281661853
TN,1323,78095,80,9427,21,SERTP,412101.3,6910840,562.1428010343171
TN,3805,157012,269,13901,21,SERTP,412101.3,6910840,828.9325423971616
TN,125,3388,20,2601,21,SERTP,412101.3,6910840,155.10060735019186
TN,9680,422520,576,48322,21,SERTP,412101.3,6910840,2881.4961739238643
TN,21476,1433656,1311,55114,21,SERTP,412101.3,6910840,3286.5109086883795
TN,11538,522645,818,37086,21,SERTP,412101.3,6910840,2211.4806321373376
TN,5975,217129,316,15129,21,SERTP,412101.3,6910840,902.1595880819118
TN,183,6662,32,5443,14,MISO,412101.3,6910840,324.57232057173945
TN,10711,492669,665,26518,21,SERTP,412101.3,6910840,1581.298695006685
TN,1324,75180,145,7211,21,SERTP,412101.3,6910840,430.0001843914778
TN,50,782,4,81,21,SERTP,412101.3,6910840,4.83012272024819
TN,25,743,7,557,21,SERTP,412101.3,6910840,33.2145475947931
TN,144,5491,36,2783,21,SERTP,412101.3,6910840,165.9534756845767
TN,330,13490,14,220,21,SERTP,412101.3,6910840,13.118851832772862
TN,98,4417,14,1718,21,SERTP,412101.3,6910840,102.44630658501715
TN,92,2558,20,1758,21,SERTP,412101.3,6910840,104.83155237279405
TN,510,23165,60,4984,21,SERTP,412101.3,6910840,297.2016251569997
TN,446,12583,21,4075,21,SERTP,412101.3,6910840,242.99691462977006
TN,37,1020,9,685,21,SERTP,412101.3,6910840,40.84733411567913
TN,22,616,6,811,21,SERTP,412101.3,6910840,48.36085834717632
TN,5,86,3,28,21,SERTP,412101.3,6910840,1.6696720514438188
TN,384,19427,33,4357,21,SERTP,412101.3,6910840,259.8128974335971
TN,29,421,10,382,21,SERTP,412101.3,6910840,22.77909727326924
TN,1502,99303,42,3757,21,SERTP,412101.3,6910840,224.03421061694382
TN,5707,207269,431,26839,21,SERTP,412101.3,6910840,1600.4402924535946
TN,280,13841,18,93,21,SERTP,412101.3,6910840,5.545696456581255
TN,789,37557,42,3519,21,SERTP,412101.3,6910840,209.84199817967135
TN,855,30974,95,10962,21,SERTP,412101.3,6910840,653.676608140255
TN,1748,80758,84,7607,21,SERTP,412101.3,6910840,453.6141176904689
TN,1583,72278,170,11649,21,SERTP,412101.3,6910840,694.643204545323
TN,24,761,5,972,21,SERTP,412101.3,6910840,57.96147264297828
TN,3912,154166,200,16033,21,SERTP,412101.3,6910840,956.0661428856694
TN,965,41240,64,3068,21,SERTP,412101.3,6910840,182.94835192248698
TN,39,1195,9,1233,21,SERTP,412101.3,6910840,73.52520140822244
TN,2562,108853,217,10952,21,SERTP,412101.3,6910840,653.0802966933107
TN,88,2400,14,2498,21,SERTP,412101.3,6910840,148.9585994466664
TN,896,35686,44,6680,21,SERTP,412101.3,6910840,398.3360465587396
TN,10,529,8,762,21,SERTP,412101.3,6910840,45.43893225714964
TN,353,10170,41,4881,21,SERTP,412101.3,6910840,291.05961725347424
TN,164,6289,20,2408,21,SERTP,412101.3,6910840,143.59179642416842
TN,22111,1750023,881,14739,21,SERTP,412101.3,6910840,878.9034416510872
TN,18891,1057924,903,22584,21,SERTP,412101.3,6910840,1346.7097717788286
TN,7949,674282,146,6232,21,SERTP,412101.3,6910840,371.62129373563846
TN,8422,531754,373,22394,21,SERTP,412101.3,6910840,1335.3798542868885
TN,2017,108235,146,15655,21,SERTP,412101.3,6910840,933.525570191178
TN,4306,268071,148,17051,21,SERTP,412101.3,6910840,1016.7706481845911
TN,6733,408540,338,42437,14,MISO,412101.3,6910840,2530.5668873971904
TN,7133,254524,541,40533,21,SERTP,412101.3,6910840,2417.029187899011
TN,6957,348109,343,16970,21,SERTP,412101.3,6910840,1011.940525464343
TN,3342,161484,306,23559,21,SERTP,412101.3,6910840,1404.8501378558901
TN,15875,695524,828,40076,21,SERTP,412101.3,6910840,2389.7777547736596
TN,16845,870322,827,39107,14,MISO,412101.3,6910840,2331.995175564765
TN,20245,1351999,1036,27138,21,SERTP,412101.3,6910840,1618.270004717227
TN,64850,4547835,1468,39627,21,SERTP,412101.3,6910840,2363.0033708058645
TN,20577,1363121,1027,23997,21,SERTP,412101.3,6910840,1430.968579232047
TN,18425,1799557,605,14536,21,SERTP,412101.3,6910840,866.7983192781196
TN,5577,190652,456,26432,21,SERTP,412101.3,6910840,1576.1704165629646
TN,18735,1883923,844,40970,21,SERTP,412101.3,6910840,2443.087998130473
TN,5239,446811,147,5717,21,SERTP,412101.3,6910840,340.9112542180111
TN,5505,261111,323,40679,21,SERTP,412101.3,6910840,2425.7353350243966
TN,7530,316079,485,43197,21,SERTP,412101.3,6910840,2575.8865573649514
TN,2174,190147,80,14,21,SERTP,412101.3,6910840,0.8348360257219094
TN,2983,229852,84,55,21,SERTP,412101.3,6910840,3.2797129581932154
TN,21636,991350,887,22482,21,SERTP,412101.3,6910840,1340.6273950199975
TN,22932,1061696,1287,41760,21,SERTP,412101.3,6910840,2490.1966024390667
TN,1742,61483,160,29609,21,SERTP,412101.3,6910840,1765.618563257144
TN,20099,1353025,1020,25837,21,SERTP,412101.3,6910840,1540.6898854697838
TN,1441,61582,164,16734,21,SERTP,412101.3,6910840,997.8675753164594
TN,12712,689181,285,22333,21,SERTP,412101.3,6910840,1331.7423544605288
TN,358,6231,27,127,21,SERTP,412101.3,6910840,7.573155376191606
TN,2719,86099,179,10095,21,SERTP,412101.3,6910840,601.9764056901911
TN,102,5505,18,1919,21,SERTP,412101.3,6910840,114.432166668596
TN,73,1831,21,3113,21,SERTP,412101.3,6910840,185.63175343373598
TN,223,4843,35,2591,21,SERTP,412101.3,6910840,154.50429590324765
TN,142,10184,14,938,21,SERTP,412101.3,6910840,55.934013723367926
TN,1210,53158,135,5929,21,SERTP,412101.3,6910840,353.5530568932286
TN,7,193,3,272,21,SERTP,412101.3,6910840,16.21967135688281
TN,324,15605,38,2738,21,SERTP,412101.3,6910840,163.27007417332769
TN,656,22698,60,3499,21,SERTP,412101.3,6910840,208.64937528578292
TN,205,8698,15,1739,21,SERTP,412101.3,6910840,103.69856062360002
TN,51,1362,13,1990,21,SERTP,412101.3,6910840,118.66597794189998
TN,150,4793,28,2653,21,SERTP,412101.3,6910840,158.20142687430183
TN,17,351,3,209,21,SERTP,412101.3,6910840,12.462909241134218
TN,5530,180614,291,15826,21,SERTP,412101.3,6910840,943.722495933924
TN,106,4188,18,1970,21,SERTP,412101.3,6910840,117.47335504801153
TN,7,175,5,789,21,SERTP,412101.3,6910840,47.048973163899035
TN,7975,302763,554,19940,21,SERTP,412101.3,6910840,1189.0450252067765
TN,154,4919,26,2750,21,SERTP,412101.3,6910840,163.98564790966077
TN,74,4525,7,970,21,SERTP,412101.3,6910840,57.84221035358944
TN,19,115,3,5,21,SERTP,412101.3,6910840,0.2981557234721105
TN,195,8638,19,2132,21,SERTP,412101.3,6910840,127.13360048850791
TN,103,3151,22,3293,21,SERTP,412101.3,6910840,196.36535947873196
TN,537,31611,58,4121,21,SERTP,412101.3,6910840,245.73994728571344
TN,84,4393,12,1437,21,SERTP,412101.3,6910840,85.68995492588455
TN,43,949,12,730,21,SERTP,412101.3,6910840,43.53073562692813
TN,300,11107,46,3838,21,SERTP,412101.3,6910840,228.864333337192
TN,7570,278437,470,16627,21,SERTP,412101.3,6910840,991.4870428341561
TN,24684,1224009,844,34170,21,SERTP,412101.3,6910840,2037.5962142084031
TN,28354,1152203,1573,52686,21,SERTP,412101.3,6910840,3141.7264893703223
TN,930,35056,96,6204,21,SERTP,412101.3,6910840,369.95162168419466
TN,55,1764,10,865,21,SERTP,412101.3,6910840,51.58094016067511
TN,29,1493,10,3194,21,SERTP,412101.3,6910840,190.46187615398418
TN,150,4870,27,3653,21,SERTP,412101.3,6910840,217.83257156872392
TN,139,5153,33,2706,21,SERTP,412101.3,6910840,161.36187754310617
TN,180,4371,16,2521,21,SERTP,412101.3,6910840,150.3301157746381
TN,3083,112227,244,10362,21,SERTP,412101.3,6910840,617.8979213236017
TN,59,2428,25,2450,21,SERTP,412101.3,6910840,146.09630450133412
TN,983,75003,72,2464,21,SERTP,412101.3,6910840,146.93114052705604
TN,123,4924,20,480,21,SERTP,412101.3,6910840,28.622949453322605
TN,9,263,4,926,21,SERTP,412101.3,6910840,55.218439987034856
TN,475,13964,44,3435,21,SERTP,412101.3,6910840,204.8329820253399
TN,507,15160,58,4040,21,SERTP,412101.3,6910840,240.90982456546524
TN,7,428,4,1116,21,SERTP,412101.3,6910840,66.54835747897505
TN,17,415,3,427,21,SERTP,412101.3,6910840,25.462498784518235
TN,46,1764,13,1890,21,SERTP,412101.3,6910840,112.70286347245776
TN,98,2893,20,1216,21,SERTP,412101.3,6910840,72.51147194841727
TN,25,692,8,653,21,SERTP,412101.3,6910840,38.93913748545763
TN,3030,107349,231,12802,21,SERTP,412101.3,6910840,763.3979143779917
TN,127,5615,22,2159,21,SERTP,412101.3,6910840,128.7436413952573
TN,41,539,8,1296,21,SERTP,412101.3,6910840,77.28196352397104
TN,3499,148348,298,15629,21,SERTP,412101.3,6910840,931.975160429123
TN,2508,112335,178,9059,21,SERTP,412101.3,6910840,540.1985397867697
TN,30,500,6,2089,21,SERTP,412101.3,6910840,124.56946126664776
TN,10,140,3,319,21,SERTP,412101.3,6910840,19.022335157520647
TN,50,1786,7,909,21,SERTP,412101.3,6910840,54.20471052722968
TN,5901,226548,405,17838,21,SERTP,412101.3,6910840,1063.7003590591014
TN,17,672,6,587,21,SERTP,412101.3,6910840,35.00348193562577
TN,571,19109,84,7669,21,SERTP,412101.3,6910840,457.31124866152305
TN,125,1568,12,2272,21,SERTP,412101.3,6910840,135.48196074572698
TN,166,4008,24,2999,21,SERTP,412101.3,6910840,178.83380293857186
TN,4510,180088,293,12153,21,SERTP,412101.3,6910840,724.6973014713117
TN,32,664,7,289,21,SERTP,412101.3,6910840,17.233400816687986
TN,12,396,5,1068,21,SERTP,412101.3,6910840,63.6860625336428
TN,38,1279,7,1153,21,SERTP,412101.3,6910840,68.75470983266868
TN,2722,94967,142,5406,21,SERTP,412101.3,6910840,322.36596821804585
TN,36,1056,5,17,21,SERTP,412101.3,6910840,1.0137294598051756
TN,273,10603,23,2369,21,SERTP,412101.3,6910840,141.26618178108595
TN,133,3103,29,2687,21,SERTP,412101.3,6910840,160.22888579391218
TN,113,3346,14,1979,21,SERTP,412101.3,6910840,118.01003535026132
TN,116,3575,30,1856,21,SERTP,412101.3,6910840,110.6754045528474
TN,8,235,4,634,21,SERTP,412101.3,6910840,37.80614573626361
TN,61,1519,8,1275,21,SERTP,412101.3,6910840,76.02970948538817
TN,6187,220148,384,17939,21,SERTP,412101.3,6910840,1069.723104673238
TN,169,5122,30,1848,21,SERTP,412101.3,6910840,110.19835539529203
TN,2884,93575,225,9071,21,SERTP,412101.3,6910840,540.9141135231029
TN,44,1048,3,337,21,SERTP,412101.3,6910840,20.095695762020245
TN,81,2732,13,1492,21,SERTP,412101.3,6910840,88.96966788407777
TN,31,977,6,529,21,SERTP,412101.3,6910840,31.54487554334929
TN,395,18927,19,1418,21,SERTP,412101.3,6910840,84.55696317669053
TN,2204,92273,164,9250,21,SERTP,412101.3,6910840,551.5880884234044
TN,269,5468,22,1596,21,SERTP,412101.3,6910840,95.17130693229767
TN,61,1745,12,943,21,SERTP,412101.3,6910840,56.23216944684003
TN,172,4409,18,1112,21,SERTP,412101.3,6910840,66.30983290019736
TN,38,937,6,739,21,SERTP,412101.3,6910840,44.067415929177926
TN,18797,860204,1340,63075,21,SERTP,412101.3,6910840,3761.2344516006733
TN,497,22748,31,3578,21,SERTP,412101.3,6910840,213.36023571664225
TN,587,16715,63,3001,21,SERTP,412101.3,6910840,178.9530652279607
TN,430,17243,28,2479,21,SERTP,412101.3,6910840,147.82560769747238
TN,129,4740,34,5491,21,SERTP,412101.3,6910840,327.43461551707173
TN,36,1163,7,1032,21,SERTP,412101.3,6910840,61.5393413246436
TN,20,235,3,395,21,SERTP,412101.3,6910840,23.554302154296728
TN,2,46,3,1086,21,SERTP,412101.3,6910840,64.7594231381424
TN,12,535,5,80,21,SERTP,412101.3,6910840,4.770491575553768
TN,413,14313,37,4832,21,SERTP,412101.3,6910840,288.1376911634476
TN,109,4414,6,471,21,SERTP,412101.3,6910840,28.086269151072806
TN,15,281,8,1341,21,SERTP,412101.3,6910840,79.96536503522003
TN,131,6086,16,1521,21,SERTP,412101.3,6910840,90.69897108021601
TN,2324,85207,198,10488,21,SERTP,412101.3,6910840,625.411445555099
TN,131,3656,14,2737,21,SERTP,412101.3,6910840,163.21044302863328
TN,7318,279408,559,23517,21,SERTP,412101.3,6910840,1402.3456297787243
TN,373,12018,46,5347,21,SERTP,412101.3,6910840,318.84773068107495
TN,544,15887,58,4239,21,SERTP,412101.3,6910840,252.77642235965524
TN,197,7308,31,2665,21,SERTP,412101.3,6910840,158.9170006106349
TN,26,783,6,1112,21,SERTP,412101.3,6910840,66.30983290019736
TN,1878,88481,128,8045,21,SERTP,412101.3,6910840,479.7325590666257
TN,19,1193,3,763,21,SERTP,412101.3,6910840,45.49856340184406
TN,34,814,10,1295,21,SERTP,412101.3,6910840,77.22233237927662
TN,58,4222,12,2785,21,SERTP,412101.3,6910840,166.07273797396553
TN,6943,298310,395,18571,21,SERTP,412101.3,6910840,1107.4099881201128
TN,69,1560,11,891,21,SERTP,412101.3,6910840,53.13134992273009
TN,35,1164,17,1773,21,SERTP,412101.3,6910840,105.72601954321037
TN,348,13493,49,6100,21,SERTP,412101.3,6910840,363.7499826359748
TN,1706,61055,137,6289,21,SERTP,412101.3,6910840,375.02026898322055
TN,9,182,7,1024,21,SERTP,412101.3,6910840,61.06229216708822
TN,76,2675,8,1203,21,SERTP,412101.3,6910840,71.73626706738979
TN,98,4134,21,2452,21,SERTP,412101.3,6910840,146.21556679072296
TN,21772,945513,1309,41141,21,SERTP,412101.3,6910840,2453.2849238732197
TN,104,3130,17,895,21,SERTP,412101.3,6910840,53.36987450150778
TN,219,4361,17,844,21,SERTP,412101.3,6910840,50.32868612209225
TN,7933,322226,425,29976,21,SERTP,412101.3,6910840,1787.5031933599967
TN,77,2192,8,1547,21,SERTP,412101.3,6910840,92.24938084227098
TN,24,503,8,589,21,SERTP,412101.3,6910840,35.122744225014614
TN,814,23589,86,7435,21,SERTP,412101.3,6910840,443.35756080302826
TN,38,1121,10,1403,21,SERTP,412101.3,6910840,83.6624960062742
TN,63,2396,16,2100,21,SERTP,412101.3,6910840,125.2254038582864
TN,506,14651,67,3558,21,SERTP,412101.3,6910840,212.1676128227538
TN,813,26470,82,3941,21,SERTP,412101.3,6910840,235.00634124071746
TN,263,6869,36,2462,21,SERTP,412101.3,6910840,146.8118782376672
TN,15,418,4,900,21,SERTP,412101.3,6910840,53.66803022497988
TN,11157,443404,731,19930,21,SERTP,412101.3,6910840,1188.4487137598323
TN,2168,73830,200,12742,21,SERTP,412101.3,6910840,759.8200456963264
TN,806,25593,55,9064,21,SERTP,412101.3,6910840,540.4966955102418
TN,105,3794,17,1301,21,SERTP,412101.3,6910840,77.58011924744315
TN,13,581,4,1309,21,SERTP,412101.3,6910840,78.05716840499852
TN,884,33051,78,6301,21,SERTP,412101.3,6910840,375.7358427195536
TN,1475,67634,63,2467,21,SERTP,412101.3,6910840,147.11003396113932
TN,45,1514,6,586,21,SERTP,412101.3,6910840,34.94385079093135
TN,37,1062,14,1105,21,SERTP,412101.3,6910840,65.89241488733641
TN,35,624,7,868,21,SERTP,412101.3,6910840,51.75983359475838
TN,47,1797,6,2110,21,SERTP,412101.3,6910840,125.82171530523063
TN,12,851,5,413,21,SERTP,412101.3,6910840,24.627662758796323
TN,3696,147290,256,9685,21,SERTP,412101.3,6910840,577.527636365478
TN,1437,50481,196,14324,21,SERTP,412101.3,6910840,854.156516602902
TN,407,11695,85,12193,21,SERTP,412101.3,6910840,727.0825472590886
TN,63,1947,15,2106,21,SERTP,412101.3,6910840,125.58319072645293
TN,1389,52867,120,8816,21,SERTP,412101.3,6910840,525.7081716260252
TN,143,8721,9,1152,21,SERTP,412101.3,6910840,68.69507868797425
TN,26,1051,7,1175,21,SERTP,412101.3,6910840,70.06659501594596
TN,153,4963,6,176,21,SERTP,412101.3,6910840,10.49508146621829
TN,56,2070,10,2015,21,SERTP,412101.3,6910840,120.15675655926051
TN,209,8735,37,4354,21,SERTP,412101.3,6910840,259.63400399951377
TN,112,3392,19,1438,21,SERTP,412101.3,6910840,85.74958607057897
TN,5373,201114,383,25302,21,SERTP,412101.3,6910840,1508.7872230582677
TN,356,13616,39,4276,21,SERTP,412101.3,6910840,254.98277471334887
TN,71,2091,7,1501,21,SERTP,412101.3,6910840,89.50634818632757
TN,14,728,5,1117,21,SERTP,412101.3,6910840,66.60798862366947
MS,111,4248,23,2312,21,SERTP,114152.9,2961279,89.12416047255257
MS,458,16891,35,2666,21,SERTP,114152.9,2961279,102.7703338321043
MS,6966,279420,422,15612,21,SERTP,114152.9,2961279,601.8193742636205
MS,905,28653,30,3486,21,SERTP,114152.9,2961279,134.38011393050095
MS,3500,207734,195,16537,21,SERTP,114152.9,2961279,637.4767481551046
MS,4536,179138,455,16970,14,MISO,114152.9,2961279,654.1682539875505
MS,15,157,6,857,14,MISO,114152.9,2961279,33.036075054056035
MS,675,26872,97,11467,21,SERTP,114152.9,2961279,442.03579071745685
MS,404,13324,49,4615,21,SERTP,114152.9,2961279,177.90138433426907
MS,71,2394,14,3419,21,SERTP,114152.9,2961279,131.79736360538809
MS,99,3130,16,1436,21,SERTP,114152.9,2961279,55.355663684509295
MS,50,1981,6,549,21,SERTP,114152.9,2961279,21.16313326099972
MS,55,3132,11,1135,21,SERTP,114152.9,2961279,43.75256147765881
MS,6,134,3,941,14,MISO,114152.9,2961279,36.274150088525936
MS,181,8635,10,1280,21,SERTP,114152.9,2961279,49.3420957633509
MS,111,3439,19,1624,21,SERTP,114152.9,2961279,62.60278399975146
MS,89,5815,7,966,14,MISO,114152.9,2961279,37.23786289640388
MS,4245,155544,450,29210,21,SERTP,114152.9,2961279,1126.0020447245936
MS,537,21103,14,2240,21,SERTP,114152.9,2961279,86.34866758586408
MS,3603,127737,239,14037,21,SERTP,114152.9,2961279,541.1054673673098
MS,5064,206585,330,26736,14,MISO,114152.9,2961279,1030.633025256992
MS,99,3352,7,673,14,MISO,114152.9,2961279,25.943148788074343
MS,139,7128,22,2424,14,MISO,114152.9,2961279,93.44159385184577
MS,267,12726,28,2190,21,SERTP,114152.9,2961279,84.42124197010818
MS,58,1206,18,1948,21,SERTP,114152.9,2961279,75.09250198984965
MS,219,8664,6,90,14,MISO,114152.9,2961279,3.46936610836061
MS,126,6154,13,1192,14,MISO,114152.9,2961279,45.94982667962053
MS,453,12581,71,2454,14,MISO,114152.9,2961279,94.5980492212993
MS,95,2709,11,1065,21,SERTP,114152.9,2961279,41.05416561560056
MS,263,8196,36,4120,21,SERTP,114152.9,2961279,158.81987073828572
MS,802,33975,88,8724,14,MISO,114152.9,2961279,336.2972214370885
MS,7186,256954,427,16657,21,SERTP,114152.9,2961279,642.1025696329187
MS,22195,912340,1079,56730,21,SERTP,114152.9,2961279,2186.857103636638
MS,16955,678286,1261,44153,21,SERTP,114152.9,2961279,1702.0324642494004
MS,74,1222,20,2317,21,SERTP,114152.9,2961279,89.31690303412815
MS,84,2512,21,2512,21,SERTP,114152.9,2961279,96.83386293557614
MS,196,8984,29,1854,21,SERTP,114152.9,2961279,71.46894183222858
MS,4259,156800,262,11561,21,SERTP,114152.9,2961279,445.65935087507796
MS,3845,145086,62,3420,14,MISO,114152.9,2961279,131.8359121177032
MS,68,2014,18,2548,14,MISO,114152.9,2961279,98.22160937892039
MS,873,28105,94,6558,21,SERTP,114152.9,2961279,252.80114376254315
MS,3000,100817,275,14482,21,SERTP,114152.9,2961279,558.2595553475372
MS,75,2331,7,875,14,MISO,114152.9,2961279,33.729948275728155
MS,19241,772789,913,36073,14,MISO,114152.9,2961279,1390.5604847432476
MS,3647,136196,241,15866,14,MISO,114152.9,2961279,611.6106963916604
MS,78,2687,16,1041,21,SERTP,114152.9,2961279,40.12900132003773
MS,13,214,9,1047,21,SERTP,114152.9,2961279,40.36029239392843
MS,999,30355,110,5530,14,MISO,114152.9,2961279,213.17327310260194
MS,423,23923,36,4712,21,SERTP,114152.9,2961279,181.6405900288355
MS,740,34663,41,6582,14,MISO,114152.9,2961279,253.72630805810596
MS,625,24691,46,4948,21,SERTP,114152.9,2961279,190.73803893520332
MS,50,2219,12,1317,21,SERTP,114152.9,2961279,50.76839071901026
MS,7293,254561,589,21051,14,MISO,114152.9,2961279,811.4847327455467
MS,1796,61409,182,12731,14,MISO,114152.9,2961279,490.76111028376584
MS,10,626,4,452,14,MISO,114152.9,2961279,17.423927566433285
MS,50,1724,13,885,14,MISO,114152.9,2961279,34.11543339887933
MS,40,1264,4,407,14,MISO,114152.9,2961279,15.68924451225298
MS,33,791,3,32,14,MISO,114152.9,2961279,1.2335523940837725
MS,34,1273,7,685,14,MISO,114152.9,2961279,26.405730935855754
MS,325,11867,38,1551,14,MISO,114152.9,2961279,59.788742600747845
MS,6144,263933,510,17652,14,MISO,114152.9,2961279,680.458339386461
MS,11,270,4,397,14,MISO,114152.9,2961279,15.303759389101803
MS,154,3775,35,2803,14,MISO,114152.9,2961279,108.05148001927544
MS,52,1256,5,3140,14,MISO,114152.9,2961279,121.0423286694702
MS,74,2802,5,393,14,MISO,114152.9,2961279,15.149565339841331
MS,39,1751,7,712,14,MISO,114152.9,2961279,27.44654076836394
MS,7,230,4,399,14,MISO,114152.9,2961279,15.380856413732037
MS,503,20246,61,3384,14,MISO,114152.9,2961279,130.44816567435893
MS,4096,141772,257,10682,14,MISO,114152.9,2961279,411.7752085500893
MS,125,5326,17,1243,14,MISO,114152.9,2961279,47.91580080769154
MS,430,13010,18,1345,14,MISO,114152.9,2961279,51.84774906383357
MS,1473,57265,153,6112,14,MISO,114152.9,2961279,235.60850727000056
MS,115,4006,27,1242,14,MISO,114152.9,2961279,47.87725229537642
MS,88,4074,13,2256,14,MISO,114152.9,2961279,86.96544378290596
MS,205,7585,17,2196,14,MISO,114152.9,2961279,84.65253304399889
MS,19,667,6,8,14,MISO,114152.9,2961279,0.3083880985209431
MS,595,41621,26,1869,14,MISO,114152.9,2961279,72.04716951695534
MS,969,40561,47,2959,14,MISO,114152.9,2961279,114.06504794043384
MS,81,2970,26,2566,14,MISO,114152.9,2961279,98.91548260059251
MS,131,4102,24,2191,14,MISO,114152.9,2961279,84.45979048242329
MS,113,6472,20,1335,14,MISO,114152.9,2961279,51.462263940682384
MS,23377,1156840,1080,29795,21,SERTP,114152.9,2961279,1148.5529244289376
MS,12194,486637,842,17314,21,SERTP,114152.9,2961279,667.4289422239511
MS,4435,166996,290,11847,21,SERTP,114152.9,2961279,456.68422539720166
MS,1484,52654,132,7788,21,SERTP,114152.9,2961279,300.21581391013814
MS,1444,64505,99,5139,21,SERTP,114152.9,2961279,198.10080478739084
MS,1051,32120,80,2441,21,SERTP,114152.9,2961279,94.09691856120277
MS,2529,104705,45,4599,21,SERTP,114152.9,2961279,177.2846081372272
MS,4947,177197,393,18367,21,SERTP,114152.9,2961279,708.0205256917703
MS,526,23007,35,2348,21,SERTP,114152.9,2961279,90.5119069158968
MS,11655,464703,747,27823,21,SERTP,114152.9,2961279,1072.5352581435252
MS,63,2450,16,1494,21,SERTP,114152.9,2961279,57.591477398786125
MS,4188,160961,49,3085,21,SERTP,114152.9,2961279,118.92216049213869
MS,3403,124694,260,11952,21,SERTP,114152.9,2961279,460.731819190289
MS,64,1947,10,2003,21,SERTP,114152.9,2961279,77.21267016718113
MS,730,23131,55,3165,21,SERTP,114152.9,2961279,122.00604147734813
MS,3,208,3,870,21,SERTP,114152.9,2961279,33.53720571415256
MS,2473,103374,52,6062,21,SERTP,114152.9,2961279,233.68108165424468
MS,744,25220,50,3176,21,SERTP,114152.9,2961279,122.43007511281442
MS,2954,101131,204,8781,21,SERTP,114152.9,2961279,338.4944866390502
MS,2517,98304,191,9345,21,SERTP,114152.9,2961279,360.2358475847767
MS,1049,38484,62,4798,21,SERTP,114152.9,2961279,184.95576208793565
MS,172,6138,24,1657,21,SERTP,114152.9,2961279,63.87488490615034
MS,117,4590,29,3688,21,SERTP,114152.9,2961279,142.1669134181548
MS,832,33543,76,6914,21,SERTP,114152.9,2961279,266.5244141467251
MS,29,433,6,691,21,SERTP,114152.9,2961279,26.637022009746463
MS,2197,67124,63,5535,21,SERTP,114152.9,2961279,213.36601566417752
MS,129,5161,22,2271,21,SERTP,114152.9,2961279,87.54367146763272
MS,6131,224951,394,20195,21,SERTP,114152.9,2961279,778.4872062038058
MS,36,1145,11,1618,21,SERTP,114152.9,2961279,62.37149292586076
MS,210,6891,30,4755,21,SERTP,114152.9,2961279,183.29817605838556
MS,3064,117095,202,12556,21,SERTP,114152.9,2961279,484.01512062862025
MS,1493,63080,61,4905,21,SERTP,114152.9,2961279,189.08045290565326
MS,560,21184,17,370,21,SERTP,114152.9,2961279,14.262949556593622
MS,303,11425,22,2567,21,SERTP,114152.9,2961279,98.95403111290763
MS,128,5189,18,2105,21,SERTP,114152.9,2961279,81.14461842332315
MS,209,8762,28,2622,21,SERTP,114152.9,2961279,101.07419929023911
MS,121,4802,16,1404,21,SERTP,114152.9,2961279,54.12211129042552
MS,367,10974,29,2557,21,SERTP,114152.9,2961279,98.56854598975644
MS,1875,84284,62,118,21,SERTP,114152.9,2961279,4.548724453183911
MS,8170,319974,516,18282,21,SERTP,114152.9,2961279,704.7439021449853
MS,7,328,3,354,21,SERTP,114152.9,2961279,13.646173359551733
MS,735,29131,79,3634,21,SERTP,114152.9,2961279,140.08529375313842
MS,720,23191,96,4389,21,SERTP,114152.9,2961279,169.18942055105242
MS,159,4374,32,3679,14,MISO,114152.9,2961279,141.8199768073187
MS,20,797,6,723,21,SERTP,114152.9,2961279,27.870574403830233
MS,899,33758,89,4523,21,SERTP,114152.9,2961279,174.35492120127822
MS,132,3526,33,3342,21,SERTP,114152.9,2961279,128.829128157124
MS,21,281,9,1188,14,MISO,114152.9,2961279,45.79563263036005
MS,8,181,8,606,14,MISO,114152.9,2961279,23.36039846296144
MS,134,5027,18,2040,21,SERTP,114152.9,2961279,78.6389651228405
MS,26,977,6,1125,21,SERTP,114152.9,2961279,43.367076354507624
MS,27,953,4,406,14,MISO,114152.9,2961279,15.650695999937865
MS,54,1815,11,1239,21,SERTP,114152.9,2961279,47.76160675843107
MS,10011,413352,631,23438,14,MISO,114152.9,2961279,903.5000316417331
MS,46,1255,15,2106,14,MISO,114152.9,2961279,81.18316693563828
MS,925,31350,35,4004,14,MISO,114152.9,2961279,154.34824330973206
MS,12,275,5,696,14,MISO,114152.9,2961279,26.829764571322052
MS,37,1618,7,329,14,MISO,114152.9,2961279,12.682460551673786
MS,9,237,4,248,14,MISO,114152.9,2961279,9.560031054149237
MS,24,1068,9,79,14,MISO,114152.9,2961279,3.045332472894313
MS,417,25028,24,1975,21,SERTP,114152.9,2961279,76.13331182235784
MS,35,1203,3,248,21,SERTP,114152.9,2961279,9.560031054149237
